business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,price_level,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,city,verified,photos,state,description,emails
0x4a9f2ca7c9c1b2a5:0x8855ab7e896c31e5,+97715400123,Lexis Education Center,"Lexis Education Center, Talchikhel-15, Lalitpur 44700, Nepal",27.6600181,85.32040219999999,9,5,Asia/Katmandu,http://www.lexiseducation.com.np/,ChIJpbLByacsn0oR5TFsiX6rVYg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4a9f2ca7c9c1b2a5:0x8855ab7e896c31e5,"Educational consultant, Educational institution",,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Closed,"Lalitpur, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipM-z5FsYGl8CXBhY5O2eWuIN-k0nmaTWzHE4EBE=w203-h152-k-no,Closed . Opens 7 AM Thu,,
0x39eb19a8666f3dc9:0xb62aba3c6e4da450,+97714534282,Wi Education Pvt Ltd,"Wi Education Pvt Ltd, Newplaza marga house no 307/10 4th floor opposit of kumari bank, Kathmandu 23785, Nepal",27.7031103,85.3227584,62,4.8,Asia/Katmandu,https://wieducation.edu.np/,ChIJyT1vZqgZ6zkRUKRNbjy6KrY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a8666f3dc9:0xb62aba3c6e4da450,"Educational consultant, Consultant",,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNQtF4jMznnb5-vkhlcP4Guz6-8Ps6JVZP6NV-Q=w203-h203-k-no,Closes soon . 6 PM . Opens 6 AM Thu,,info@wieducation.edu.np
0x39eb193037e8edf7:0xeded6fae8c924544,+97714591007,Bond International Education Consultancy Pvt. Ltd.,"Bond International Education Consultancy Pvt. Ltd., Shivadarshan Marg, Devkota Sadak 31, Kathmandu 44600, Nepal",27.691779699999998,85.3366135,30,4.8,Asia/Katmandu,,ChIJ9-3oNzAZ6zkRREWSjK5v7e0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb193037e8edf7:0xeded6fae8c924544,Educational consultant,,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNoup_uGdt0XhsIaTvl9T1zqD7iGh0jrV6tsaQt=w203-h152-k-no,Closes soon . 6 PM . Opens 10 AM Thu,,
0x39eb1917b95480cf:0xc6f27a37d292c354,+9779851152811,Open World Education,"M8C9+J6C Open World Education, Lalitpur 44700, Nepal",27.671569899999998,85.3180306,3,5,Asia/Katmandu,,ChIJz4BUuRcZ6zkRVMOS0jd68sY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1917b95480cf:0xc6f27a37d292c354,Educational consultant,,,,,,,,,"Lalitpur, Nepal",false,https://lh3.googleusercontent.com/p/AF1QipO6KlgHX2wlLTlI-VjuPsBfTczgR6TpDSagZWz_=w203-h114-k-no,,,
0x39eb19a81d6373ff:0x700a801c75a69b6c,+97714224894,OPTION EDUCATIONAL CONSULTANCY PVT LTD,"OPTION EDUCATIONAL CONSULTANCY PVT LTD, Ground Floor, AB Complex, Padmodaya Mode, Kathmandu 44605, Nepal",27.702165599999997,85.3222503,148,4.8,Asia/Katmandu,http://www.optionedu.com/,ChIJ_3NjHagZ6zkRbJumdRyACnA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a81d6373ff:0x700a801c75a69b6c,Educational consultant,,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMpKLxNXurJPZfSuTzahg_83REHE2c_mHcR59HI=w203-h135-k-no,Closes soon . 6 PM . Opens 9 AM Thu,,
0x39eb19bc348c3425:0x97b9867f512c8319,+97714784910,Mars Educational Consultant,"Mars Educational Consultant, 1576 Madan Bhandari Road, Near Krishna Tower, New Baneshwor, Kathmandu 44600, Nepal",27.6894958,85.3315981,16,4.6,Asia/Katmandu,,ChIJJTSMNLwZ6zkRGYMsUX-GuZc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bc348c3425:0x97b9867f512c8319,Educational consultant,,6 AM-7 PM,6 AM-7 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNYeP6Pnqj36_L_nqjetZbuM7X6_4wJ9BTx7lxU=w203-h152-k-no,Closes soon . 6 PM . Opens 6 AM Thu,,
0x39eb19bdc5d04d8b:0x204ad36890e75830,+97714793703,Danfe Consulting Education & Visa Services- Kathmandu,"Danfe Consulting Education & Visa Services- Kathmandu, 3rd Floor Miracle Complex, Sankhamul Marga Opposite to Global IME Bank, Kathmandu 44600, Nepal",27.6872449,85.33541319999999,59,4.7,Asia/Katmandu,,ChIJi03Qxb0Z6zkRMFjnkGjTSiA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bdc5d04d8b:0x204ad36890e75830,Educational consultant,,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNDrL3YgwGMjjRUuf-JsaOo9FW06xr6pMzcuTkn=w203-h270-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,
0x39eb17a272823e57:0x89ef58663a301532,+97715151569,Fortunate International Education,"Fortunate International Education, Satdobato 14, Lalitpur 44700, Nepal",27.6551893,85.3217501,16,4.9,Asia/Katmandu,https://fortunateintledu.com/,ChIJVz6CcqIX6zkRMhUwOmZY74k,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb17a272823e57:0x89ef58663a301532,Educational consultant,,10 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Closed,"Lalitpur, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNAYsBlQJGv0fntTvs4MZj8WWkzJI6SkBHAooCB=w203-h152-k-no,Closed . Opens 8 AM Thu,,info@fortunateintledu.com
0x39eb1995e1523145:0x7757c07a3cf1f56b,+97714790021,Hardford Education Pvt. Ltd.,"Hardford Education Pvt. Ltd., Madan Bhandari Road, Kathmandu 44600, Nepal",27.688008099999998,85.33537779999999,20,4.9,Asia/Katmandu,http://www.hardford.com.np/,ChIJRTFS4ZUZ6zkRa_XxPHrAV3c,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1995e1523145:0x7757c07a3cf1f56b,Educational consultant,,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOuCtRGM1kXVH3lzuqgggItnRKEc_KsThXSEE9Z=w203-h114-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,info@hardford.com.np
0xa5c684dba92a2967:0x6d7ecd9d4fae52cd,+9779803965513,prh education consultancy,,14.157641199999999,149.1283999,2,5,America/St_Johns,,ChIJZykqqduExqURzVKuT53Nfm0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xa5c684dba92a2967:0x6d7ecd9d4fae52cd,"Educational consultant, Service establishment",,,,,,,,,,true,https://lh3.googleusercontent.com/p/AF1QipMJq4l89TvIae8ZND4_RnFGP0nO4HRdYgSpM00d=w203-h161-k-no,,,
0x39eb1939b29d7019:0xb2159c4bf79c49c9,+97714568556,St. Xavier Education Consultancy,"St. Xavier Education Consultancy, New Baneshwor Plaza Block-C, 2nd Floor Post Box: 23596, Kathmandu 44600, Nepal",27.690220399999998,85.3355741,7,4.4,Asia/Katmandu,https://stxavieredu.com.np/,ChIJGXCdsjkZ6zkRyUmc90ucFbI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1939b29d7019:0xb2159c4bf79c49c9,Educational consultant,,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOJsow6F6JF7uiGzcjY_SeGV2JRFThfiKF1XaGr=w203-h114-k-no,Closes soon . 6 PM . Opens 9 AM Thu,,
0x39eb19bc4d01685b:0x3c7c088e5de28918,+97714796966,Radiance International Educational Consultancy,"Radiance International Educational Consultancy, Kathmandu 44600, Nepal",27.686404399999997,85.335298,8,5,Asia/Katmandu,,ChIJW2gBTbwZ6zkRGIniXY4IfDw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bc4d01685b:0x3c7c088e5de28918,Educational consultant,,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-5:30 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPKf5nwCKkuvc9gclIuX1_kAeMAyAK4d1BxGny4=w203-h203-k-no,Closes soon . 5:30 PM . Opens 9 AM Thu,,
0x39eb19ce108d41ad:0xd953d6a5fdfa76d1,+97715400705,Aurus Education Foundation,"M8C9+FV2 Aurus Education Foundation, Satdobato Road, Lalitpur 44600, Nepal",27.671126299999997,85.31964769999999,7,3.9,Asia/Katmandu,http://www.aurusedu.com.np/,ChIJrUGNEM4Z6zkR0Xb6_aXWU9k,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ce108d41ad:0xd953d6a5fdfa76d1,Educational consultant,,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Lalitpur, Nepal",false,https://lh3.googleusercontent.com/p/AF1QipPbzaP2buL-aBr3TAG5i8C6f7nlD8ijB0jPrNA2=w203-h189-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,auruseducationfoundation@gmail.com
0x39eb197eddc47ca3:0x619b9981fa88c4f,+9779851248347,Diplomatic Education Hub,"Diplomatic Education Hub, Lagankhel-12, Lalitpur 44700, Nepal",27.6681714,85.3231684,8,3.8,Asia/Katmandu,https://diplomaticeducationhub.com/,ChIJo3zE3X4Z6zkRT4yoH5i5GQY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb197eddc47ca3:0x619b9981fa88c4f,Educational consultant,,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,Closed,"Lalitpur, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOwCfrHrFvvt3rPgtRIwTCI4euwfWYqmxNLzzfa=w203-h135-k-no,Open . Closes 7 PM,,diplomaticeducationhub@gmail.com
0x39eb19942c954219:0x2a3406206ba8fac2,+9779841259915,Himalayan World Wide Educational Consultancy,"Himalayan World Wide Educational Consultancy, Kathmandu 44600, Nepal",27.688996399999997,85.34600879999999,20,4.8,Asia/Katmandu,http://hwwec.com/,ChIJGUKVLJQZ6zkRwvqoayAGNCo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19942c954219:0x2a3406206ba8fac2,"Educational consultant, Consultant, Education center, Educational institution, Foreign exchange students organization, Student career counseling office, Visa consulting service",,9 AM-4 PM,9 AM-4 PM,9 AM-4 PM,9 AM-4 PM,9 AM-4 PM,9 AM-4 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOVGyVJG7MC9-umQYAbgeOl3hgyA-Yj2Z8a1-Xr=w203-h152-k-no,Closed . Opens 9 AM Thu,,"admin@hwwec.comSYDNEY, admin@hwwec.com"
0x872c7735bf377293:0xba6e04388e80314a,+9779802354203,Aaronic International Consultancy Education Services,"Aaronic International Consultancy Education Services, Devkota Sadak, Kathmandu 44600, Nepal",27.700451299999997,85.3391517,22,5,Asia/Katmandu,http://aaroniceducation.com.np/,ChIJk3I3vzV3LIcRSjGAjjgEbro,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x872c7735bf377293:0xba6e04388e80314a,Educational consultant,,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMkgO-8rzfa4K4h2oyoz2mczestlT_eqd3kgmwJ=w203-h135-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,
0x39eb19ab89c27e67:0x219d417b363912f9,+97715312857,Advisors Educational Consultancy,"Advisors Educational Consultancy, Madan Bhandari Path, Kathmandu 44600, Nepal",27.687763699999998,85.3364189,7,5,Asia/Katmandu,https://advisoreducational.com/,ChIJZ37CiasZ6zkR-RI5NntBnSE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ab89c27e67:0x219d417b363912f9,Educational consultant,,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMmLjHsPDhpwQg-TLLYVhjumI2MII6PM_Wnlgeu=w203-h135-k-no,Closes soon . 6 PM . Opens 10 AM Thu,,info@advisoreducational.com
0x39eb19da2055f597:0xbc17ca7ae739ffaa,+97715911944,Education Tree Global - Top Consultancy in Nepal | Kathmandu,"Education Tree Global - Top Consultancy in Nepal | Kathmandu, Opposite of City Centre Opposite of City Centre, Kamal Pokhari St, Kathmandu 44600, Nepal",27.7099601,85.32670619999999,130,4.9,Asia/Katmandu,http://www.educationtreeglobal.com/,ChIJl_VVINoZ6zkRqv8553rKF7w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19da2055f597:0xbc17ca7ae739ffaa,Educational consultant,,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9 AM-5 PM,9:30 AM-5:30 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOuRhOhhN9aKNwS3t-Ks64ZhntiEmukIHU21chi=w203-h152-k-no,Closes soon . 5:30 PM . Opens 9 AM Thu,,
0x39eb1964186fa13d:0xdb91836eba1f71a2,+9779801309460,Right Chance Education Consultancy,"Right Chance Education Consultancy, Kathmandu 44600, Nepal",27.7031796,85.34093899999999,48,4.9,Asia/Katmandu,https://www.rceconsultancy.com/,ChIJPaFvGGQZ6zkRonEfum6Dkds,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1964186fa13d:0xdb91836eba1f71a2,Educational consultant,,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipO4Qd-twfXzSidE8-7FemSvio1YX5a8K2gDBqDm=w203-h270-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,info@rceconsultancy.com
0x8c20d7271e50d47f:0x250fc2e3d0259a23,+9779851021665,Diplomatic Education Consultancy,,27.6650048,85.324038,,,Asia/Katmandu,https://diplomaticeducationconsultancy.com.np/,ChIJf9RQHifXIIwRI5ol0OPCDyU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8c20d7271e50d47f:0x250fc2e3d0259a23,"Educational consultant, Service establishment",,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-3 PM,Closed,,true,https://lh3.googleusercontent.com/p/AF1QipOKlpT8EcIr-mJ_Q83KvY4gXG-9ymDvzPAHK0pN=w203-h156-k-no,Closes soon . 6 PM . Opens 6 AM Thu,,
0x39eb192be1db2d91:0x4947cac6e754ab00,+97714539811,Amigos Education Consultancy,"Amigos Education Consultancy, Bhaskar Marg, Kathmandu 44600, Nepal",27.70687,85.3239423,11,5,Asia/Katmandu,,ChIJkS3b4SsZ6zkRAKtU58bKR0k,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb192be1db2d91:0x4947cac6e754ab00,Educational consultant,,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPX_ZujVz8loxvue2ruZJkYNvpsIiRiD5sKNKfM=w203-h360-k-no,Closes soon . 6 PM . Opens 6 AM Thu,,
0x8b82bb13f3ec660d:0xa4ea10f814ed7e19,+9779841339482,Asa Educational Consultancy,,27.6702548,85.320814,1,5,Asia/Katmandu,http://asaeducationalconsultancy.com/,ChIJDWbs8xO7gosRGX7tFPgQ6qQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8b82bb13f3ec660d:0xa4ea10f814ed7e19,"Educational consultant, Service establishment",,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,,true,,Closed . Opens 10 AM Thu,,jpinstudy@gmail.com
0x39eb19003adb99eb:0x3d716f91da4e6c94,+9779709139557,Go For It Education Consultancy,"M8MM+4XQ Go For It Education Consultancy, Kathmandu 44600, Nepal",27.682831,85.3349794,,,Asia/Katmandu,http://goforiteducation.com/,ChIJ65nbOgAZ6zkRlGxO2pFvcT0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19003adb99eb:0x3d716f91da4e6c94,Consultant,,Closed,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,"Kathmandu, Nepal",false,,Closed . Opens 7 AM Thu,,"info@goforiteducation.com, korea@goforiteducation.com"
0x39eb19e066632aa5:0x6042a43c3c23be8c,+97714102597,Future Select Education Consultancy,"Future Select Education Consultancy, Bhakti Thapa Marg, Kathmandu 44600, Nepal",27.691153399999997,85.33398869999999,23,4.7,Asia/Katmandu,http://www.futureselect.com.au/,ChIJpSpjZuAZ6zkRjL4jPDykQmA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19e066632aa5:0x6042a43c3c23be8c,Educational consultant,,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPCMlAxEZ6jHaRoWMW5pUQXK7ZWzK1hxO9u5b31=w203-h113-k-no,Closed . Opens 6 AM Thu,,admin@futureselect.com.au
0x39eb19064f83e09d:0xfe4f930539ec56cf,+97715910770,NEC- Nepal Education Consultancy Pvt. Ltd,"NEC- Nepal Education Consultancy Pvt. Ltd, Opposite of Star Mall, Putali Sadak, Kathmandu 44600, Nepal",27.7068968,85.32254669999999,386,4.8,Asia/Katmandu,http://www.nepalec.edu.np/,ChIJneCDTwYZ6zkRz1bsOQWTT_4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19064f83e09d:0xfe4f930539ec56cf,Educational consultant,,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOlTQhlbUwrLK55UHhea1xBi2M6AChxxVcCPaor=w203-h135-k-no,Closes soon . 6 PM . Opens 10 AM Thu,,
0x39eb1907f4c55315:0xe97bccd9d1e01ea8,+97714517471,Nice Education Consultancy,"P84F+669 Nice Education Consultancy, Dilli Bazar Height Marg, Kathmandu 44600, Nepal",27.705551399999997,85.3255307,65,4.9,Asia/Katmandu,http://www.niceeducation.edu.np/,ChIJFVPF9AcZ6zkRqB7g0dnMe-k,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1907f4c55315:0xe97bccd9d1e01ea8,Educational consultant,,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPkEtfJLLCJrVZHDFx40-EjAcAm1glvlU2iWlGb=w203-h270-k-no,Closes soon . 6 PM . Opens 9 AM Thu,,
0x39eb19c54e8c4075:0xd5c17fa4a9636adc,+97714598375,Aspire Career Education (ACE) Consultancy,"Aspire Career Education (ACE) Consultancy, Shree Panchakumari Marg, Kathmandu 44600, Nepal",27.6925259,85.3365852,7,4.4,Asia/Katmandu,,ChIJdUCMTsUZ6zkR3GpjqaR_wdU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19c54e8c4075:0xd5c17fa4a9636adc,"Educational consultant, Student career counseling office",,9:15 AM-6:30 PM,9:15 AM-6:30 PM,9:15 AM-6:30 PM,9:15 AM-6:30 PM,9:15 AM-6:30 PM,9:15 AM-6:30 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipP6WYqV1q0CS6ViXSn2uMNBarmt8jfnKMrGrXP7=w221-h100-k-no,Open . Closes 6:30 PM,,
0x39eb193be21aea5b:0xaa83ef792abf1f63,+9779823652021,Celta Educare Consultancy,"Celta Educare Consultancy, Lagankhel, Lalitpur 44700, Nepal",27.6686487,85.32325159999999,2,2.5,Asia/Katmandu,https://www.celta.com.np/,ChIJW-oa4jsZ6zkRYx-_Knnvg6o,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb193be21aea5b:0xaa83ef792abf1f63,Educational consultant,,6 AM-2:30 AM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,1-3 PM,"Lalitpur, Nepal",true,,Closes soon . 6 PM . Opens 6 AM Thu,,info@celta.com.np
0x39eb190030267403:0x355f11cf05008338,+97715910350,Argus Education,"Argus Education, Kumaripati 20, Lalitpur 44600, Nepal",27.6718248,85.3178707,4,4,Asia/Katmandu,https://www.arguseducation.com/,ChIJA3QmMAAZ6zkROIMABc8RXzU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190030267403:0x355f11cf05008338,"Education center, Educational consultant",,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,"Lalitpur, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipO_t5mWKXjtskn4g5D2ZY9NK5kLh5-fBX_yfa-J=w203-h203-k-no,Closed . Opens 9 AM Thu,,info@arguseducation.com
0x39eb19bdf9099be1:0x2971fd8a25bcd7b8,+97714795339,Professional Education Consultancy,"Professional Education Consultancy, ShreeKrishna Sadan, Kathmandu 44600, Nepal",27.6888188,85.3341975,131,4.5,Asia/Katmandu,,ChIJ4ZsJ-b0Z6zkRuNe8JYr9cSk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bdf9099be1:0x2971fd8a25bcd7b8,"Educational consultant, Consultant",,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-5 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPFyog_O8KLs3GCdOfpK16CXE1s_7Y62fYTGlJk=w203-h114-k-no,Closed . Opens 7 AM Thu,,
0x39eb19c0e9702d87:0x995a534fa2faf,+97714786188,Active Era international Education Consultancy,"Active Era international Education Consultancy, Kathmandu, New Baneshwor sankhamul Road, Kathmandu, Nepal",27.6805789,85.3306221,,,Asia/Katmandu,,ChIJhy1w6cAZ6zkRry_6NKWVCQA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19c0e9702d87:0x995a534fa2faf,Consultant,,7:30 AM-5:30 PM,7:30 AM-5:30 PM,7:30 AM-5:30 PM,7:30 AM-5:30 PM,7:30 AM-5:30 PM,7:30 AM-5:30 PM,Closed,"Kathmandu, Nepal",false,,Closes soon . 5:30 PM . Opens 7:30 AM Thu,,
0x39eb199638a04ef9:0x6be99a2ad52d368f,+97714461001,Epicenter Education Consultancy,"Epicenter Education Consultancy, नयाँ बानेश्वर सडक, Kathmandu 44600, Nepal",27.690289,85.3355809,11,4.3,Asia/Katmandu,,ChIJ-U6gOJYZ6zkRjzYt1Sqa6Ws,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199638a04ef9:0x6be99a2ad52d368f,Educational consultant,,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFQhhriwJQ0KihMcDTjtDtb_N36xnq3Tx4lcvFXkkuAmsi0F_bD0QNDt0Ua53sNRCMg93_GVf-4Vlb3baUU3kJeCa5fKayJVneeUibBgYDy7ZiMGvc57ErR63lQcPhoBwG7XQb11MMJ6CHbD8VyxCXIuus4NRdxIfHDM4OOZ5zcTMq8Qutk2hphDGi-824-9g7XI3E=w203-h114-k-no,Closes soon . 6 PM . Opens 9 AM Thu,,
0x39eb197d41804cb7:0x5899d11eb7162451,+97714460019,NAAT Education Consultancy and Services,"M8VQ+73W NAAT Education Consultancy and Services, Kathmandu 44600, Nepal",27.6932396,85.337718,4,5,Asia/Katmandu,http://www.necasedu.com/,ChIJt0yAQX0Z6zkRUSQWtx7RmVg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb197d41804cb7:0x5899d11eb7162451,Educational consultant,,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,"Kathmandu, Nepal",false,https://lh3.googleusercontent.com/p/AF1QipMUBUIoomlpzRwU1rq4WbdC1tv-w4N5Q4ksnyAY=w203-h206-k-no,Closes soon . 6 PM . Opens 9 AM Thu,,info@necasedu.com
0x39eb190801d5384d:0xd91907c4c9f838ef,+97714795229,Felix Eastern Educational consultancy,"M8QP+4H3 Felix Eastern Educational consultancy, Kathmandu, 44600, Nepal",27.6878125,85.3364375,6,5,Asia/Katmandu,http://www.felixeastern.com/,ChIJTTjVAQgZ6zkR7zj4ycQHGdk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190801d5384d:0xd91907c4c9f838ef,Educational consultant,,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipN9sHYARPfNhBaiDMgvBM6HY6HUAd6lweMDHDnj=w203-h152-k-no,Closes soon . 6 PM . Opens 10 AM Thu,,kathmandu@felixeastern.info
